"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년","2학년","3학년","4학년","5학년","6학년","특수학급","순회학급","학급수(계)","학생수(계)","학급당학생수"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110000978","흥덕초등학교","02","공립","N","","2","2","2","1","2","2","3","0","14(3)","212(16)","15.1"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110000998","가흥초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","50(0)","8.3"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001003","금가초등학교","02","공립","N","","1","1","2","2","2","1","1","0","10(1)","123(4)","12.3"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001006","노은초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","35(0)","5.8"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001011","단월초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","41(0)","6.8"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001012","달천초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","38(0)","6.3"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001013","달천초등학교매현분교장","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","27(0)","4.5"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001015","대미초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","42(2)","6"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001017","덕신초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","63(3)","9"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001020","동량초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","55(2)","7.9"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001031","목행초등학교","02","공립","N","","2","2","2","2","3","3","1","0","15(1)","307(3)","20.5"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001034","산척초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","21(1)","3"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001045","세성초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","46(2)","6.6"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001049","소태초등학교","02","공립","N","","1","1","0","0","1","1","0","0","4(0)","16(0)","4"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001053","수안보초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","27(1)","3.9"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001057","수회초등학교","02","공립","N","","1","0","1","1","1","1","1","0","6(1)","24(3)","4"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001060","앙성초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","31(3)","4.4"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001064","엄정초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","44(0)","7.3"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001065","연수초등학교","02","공립","N","","1","1","1","2","1","1","1","0","8(1)","110(4)","13.8"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001068","오석초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","41(0)","6.8"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001069","충주용산초등학교","02","공립","N","","3","3","3","4","4","5","2","0","24(2)","519(9)","21.6"
